Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_H,Type_L,Type_M,Target,Failure Type_Heat,Failure Type_None,Failure Type_Overstrain,Failure Type_Power,Failure Type_Random,Failure Type_Tool
2.0744446087255772,1.0864560455350232,-0.8373383608517686,0.12199509496959803,0,0,1,0,0,1,0,0,0,0
-0.8302341575863221,0.19058741753346198,-0.13084756386518512,0.34548507371979836,0,1,0,0,0,1,0,0,0,0
-0.6815943390528618,-0.8516751900941525,1.5627214872223367,-0.032624572829381526,0,1,0,0,0,1,0,0,0,0
0.12705243342112585,0.5627963389464197,-0.38032564176363115,-0.908974922317965,0,0,1,0,0,1,0,0,0,0
-0.3979179193672613,0.1485840216958501,0.1485840216958501,-1.0230032560702351,0,1,0,0,0,1,0,0,0,0
-0.4528584793924642,-0.9979196589738004,0.31764959351109384,2.241016209931356,0,1,0,0,0,1,0,0,0,0
0.332198018703997,0.1485840216958501,0.1867561210637371,1.5669896232638023,0,1,0,0,0,1,0,0,0,0
0.41290027487906894,-0.07660354475064655,1.1305174297854546,-0.208504800392331,0,1,0,0,0,1,0,0,0,0
1.1971932730470463,0.8409063506463135,-0.2769978177670491,1.280981397513278,0,0,1,0,0,1,0,0,0,0
-0.34415365894707195,-2.211127241085327,2.204278816352254,-0.25490199055947255,0,0,1,0,0,1,0,0,0,0
1.1971932730470463,0.8074289049225597,-0.47802468927861064,-1.3340661379646257,0,1,0,0,0,1,0,0,0,0
-0.4528584793924642,-0.3924920359049867,0.4376201502677811,-1.2781367835433017,0,0,1,0,0,1,0,0,0,0
1.1187114396503328,-1.7873937326687726,1.164443705970982,0.7987689042511942,0,0,1,0,0,1,0,0,0,0
0.7103655549160232,-0.3468171012040459,0.5020737907955009,-0.09423192523971015,0,1,0,0,0,1,0,0,0,0
1.044408794872596,0.1714577311709981,-0.4431494248121575,-1.22064034884735,0,1,0,0,0,1,0,0,0,0
-2.1079532317500678,-0.8516751900941525,0.35615869668877986,-2.119668230013644,0,0,1,0,0,1,0,0,0,0
1.634746967913314,-1.4045331071795468,1.1187114396503328,0.8320062700164729,0,0,1,0,0,1,0,0,0,0
-1.4425433583574947,-0.21106976491595747,0.5120605851503511,-0.16255239595262475,0,1,0,0,0,1,0,0,0,0
-0.34415365894707195,0.700710850021912,-0.8284646485811346,0.026348991391809306,0,1,0,0,0,1,0,0,0,0
-0.1752784285930206,0.10557959394652937,-0.037645951375149304,-1.3620783082806858,0,0,1,0,0,1,0,0,0,0
-0.12705243342112585,-0.050203829430400866,0.15746946013461435,0.1460475087974106,0,1,0,0,0,1,0,0,0,0
-0.5120605851503511,1.1743865247136833,-0.6302538248871072,0.40471680821774897,0,1,0,0,0,1,0,0,0,0
1.401176963756683,-1.137677300665421,0.9958576405013482,-0.7217137762174166,0,1,0,0,0,1,0,0,0,0
0.9774865599420667,-0.6658523100249348,0.5120605851503511,-0.8589096039503576,0,1,0,0,0,1,0,0,0,0
1.4461035929181743,0.4598196945115759,-0.13084756386518512,-1.0230032560702351,0,1,0,0,0,1,0,0,0,0
-1.9510503965363069,-0.5939395388892443,0.016310116285324017,0.2992297324571835,1,0,0,0,0,1,0,0,0,0
-0.8302341575863221,0.05397264705241303,-0.4252277308747451,0.16636734861531158,0,1,0,0,0,1,0,0,0,0
1.044408794872596,0.418371287911654,-0.39113737482256405,-1.1694006645176926,0,1,0,0,0,1,0,0,0,0
0.7748328448180757,-0.9475799380826428,0.6800125783688009,-0.11567779147481824,1,0,0,0,0,1,0,0,0,0
1.3432866315231822,-0.17273101614570743,0.0917119194852762,0.2992297324571835,0,1,0,0,0,1,0,0,0,0
-0.34415365894707195,-0.583495835720468,0.8409063506463135,0.3816746537655627,0,0,1,0,0,1,0,0,0,0
1.2696643851806635,0.05397264705241303,0.44730528078111165,-1.0230032560702351,0,0,1,0,0,1,0,0,0,0
-0.6815943390528618,-0.03639052269320699,0.4142668635342554,0.32161055351265844,1,0,0,0,0,1,0,0,0,0
-0.5716375251650858,-0.8231716109385888,0.5293010943086742,-0.08415533089046505,0,1,0,0,0,1,0,0,0,0
0.021329285143835856,0.006272884668573728,0.12958231367213702,-0.2316410556979774,0,1,0,0,0,1,0,0,0,0
1.5712864975769105,-1.2953625370248543,1.3340661379646257,-1.7219140740079046,0,1,0,0,0,1,0,0,0,0
-1.1187114396503328,-0.07660354475064655,0.11820414480337647,-0.7918838091374322,0,1,0,0,0,1,0,0,0,0
-1.5542696066845807,0.5336357146904792,-0.45008014513662276,0.09927374872396857,1,0,0,0,0,1,0,0,0,0
-0.23292993127648484,-1.4903351443303179,1.3463856444448687,-0.11567779147481824,0,0,1,0,0,1,0,0,0,0
0.7103655549160232,-0.3924920359049867,0.027604016757951728,1.184446818906046,0,1,0,0,0,1,0,0,0,0
0.25231085193165625,1.4390013150939511,-1.4461035929181751,0.1982584699798983,0,0,1,0,0,1,0,0,0,0
0.12705243342112585,1.365257371218065,-1.2867019355423475,-1.0422467418324088,0,1,0,0,0,1,0,0,0,0
0.41290027487906894,0.5235370133423165,-0.6410017876338546,0.4170023666077758,0,1,0,0,0,1,0,0,0,0
-1.6541447865382133,0.8698463380137418,-0.5745945104459379,0.36955818561240195,0,1,0,0,0,1,0,0,0,0
-1.2781367835433017,1.2310347728520508,-1.2475054798420082,-0.8091681743595582,0,0,1,0,0,1,0,0,0,0
0.332198018703997,-1.2953625370248543,1.2838364149068986,1.164443705970982,0,1,0,0,0,1,0,0,0,0
-0.6287243565705408,-0.3468171012040459,1.0400895498007976,0.11062728256906962,0,0,1,0,0,1,0,0,0,0
2.3652476466815213,0.23938016267175252,-0.09927374872396871,-1.4284820653066659,0,0,1,0,0,1,0,0,0,0
-0.0803788648229756,-0.49922963766005257,0.8409063506463135,0.19058741753346198,0,1,0,0,0,1,0,0,0,0
-0.8302341575863221,-1.3463856444448687,0.761352674464305,0.05146002009662907,0,1,0,0,0,1,0,0,0,0
1.8877534354042722,-1.1210601441231978,0.5496162910697036,1.0465757410306638,1,0,0,0,0,1,0,0,0,0
-0.9261763243026125,-2.0664906071163016,1.225942748902993,0.2769978177670491,0,1,0,0,0,1,0,0,0,0
-1.0230032560702351,2.244886457688638,-2.2258232024427875,-5.199337582605575,0,1,0,0,0,1,0,0,0,0
0.7748328448180757,0.9554714443899567,-0.9876515644974215,-1.3041214037998639,0,1,0,0,0,1,0,0,0,0
-0.8302341575863221,-0.1650954314192633,-0.23808932797901547,0.2992297324571835,0,1,0,0,0,1,0,0,0,0
-0.4528584793924642,-0.0012545690351248712,-0.6074632209441388,1.0082940609516675,0,1,0,0,0,1,0,0,0,0
-2.183092089298852,-0.711981105244725,0.8735150946146939,0.4170023666077758,0,1,0,0,0,1,0,0,0,0
0.021329285143835856,-0.8231716109385888,0.5206614945725153,-0.31896935678053556,0,1,0,0,0,1,0,0,0,0
0.7748328448180757,-0.8901723046231351,0.9754656565083215,0.1460475087974106,0,1,0,0,0,1,0,0,0,0
0.021329285143835856,-1.4045331071795468,1.1070593519207448,-0.908974922317965,0,1,0,1,1,0,0,0,0,0
-0.2900581235443878,-1.7803653250343694,2.211785990636118,0.4170023666077758,0,0,1,0,0,1,0,0,0,0
0.332198018703997,-1.0230032560702351,1.8476455430983985,-0.440383104564859,1,0,0,0,0,1,0,0,0,0
0.48930663465583824,-0.015055393207698465,-0.028859085604391908,0.9223302184168565,0,0,1,0,0,1,0,0,0,0
0.6410017876338546,0.7867445291708417,-0.7249732056113146,0.5894557978497783,0,1,0,0,0,1,0,0,0,0
-0.12705243342112585,-0.02132928514383558,0.46820270264667296,-0.7217137762174166,0,0,1,0,0,1,0,0,0,0
0.332198018703997,-0.11694087484273694,-0.08037886482297546,1.1424831327370568,0,0,1,0,0,1,0,0,0,0
1.501860525408869,1.7560546411295919,-1.5976984220914237,-0.5452441858688841,0,1,0,0,0,1,0,0,0,0
-1.2049354338870701,-0.711981105244725,1.0082940609516675,-0.659601627607081,0,1,0,0,0,1,0,0,0,0
0.332198018703997,0.5293010943086739,-0.5627963389464197,0.40471680821774897,0,0,1,0,0,1,0,0,0,0
0.12705243342112585,0.9014156427236061,-0.8864494629456836,-0.41563422629818186,0,0,1,0,0,1,0,0,0,0
0.7103655549160232,-2.0011269376842016,2.4085503704175797,0.7217137762174166,0,1,0,0,0,1,0,0,0,0
0.25231085193165625,0.06151263655249807,0.11820414480337647,-0.7055299818373915,1,0,0,0,0,1,0,0,0,0
0.7103655549160232,0.700710850021912,-0.9694267073728421,0.22262956564382042,0,0,1,0,0,1,0,0,0,0
-0.033879835403491765,-0.4822482148379233,0.5496162910697036,-1.3041214037998639,0,0,1,0,0,1,0,0,0,0
0.41290027487906894,-0.03639052269320699,-0.21877306861158433,0.35749573205332313,0,1,0,0,0,1,0,0,0,0
0.8995338605921871,1.0465757410306638,-0.8995338605921868,0.0012545690351250104,0,1,0,0,0,1,0,0,0,0
0.7748328448180757,0.7463509261747354,-0.6627237321480087,-0.3655314769729695,0,0,1,0,0,1,0,0,0,0
-2.3652476466815218,-1.6022103183576308,1.1920714430213701,-0.42797589705251554,0,0,1,0,0,1,0,0,0,0
0.48930663465583824,-0.1359106806464805,0.5598590598576754,0.4682027026466733,0,1,0,0,0,1,0,0,0,0
0.41290027487906894,-0.0012545690351248712,0.715217795675016,-0.3655314769729695,0,1,0,0,0,1,0,0,0,0
0.332198018703997,-0.529301094308674,-0.005018295886876199,-1.7219140740079046,0,1,0,0,0,1,0,0,0,0
2.5117912497307806,-0.30842658191807143,0.9223302184168565,0.8161498870226592,0,0,1,0,0,1,0,0,0,0
1.3432866315231822,2.075048646342219,-2.0965205824276283,-0.8409063506463136,0,1,0,0,0,1,0,0,0,0
-0.9261763243026125,-1.1819205245512343,1.6741857759106455,1.525529316273139,0,1,0,1,0,0,1,0,0,0
0.25231085193165625,0.006272884668573728,0.3468171012040459,-0.31896935678053556,1,0,0,0,0,1,0,0,0,0
-0.033879835403491765,0.22262956564382042,-0.01881964145130391,1.164443705970982,0,1,0,0,0,1,0,0,0,0
-1.1187114396503328,1.4903351443303179,-0.8196556973718009,-0.1043180970251652,0,1,0,0,0,1,0,0,0,0
0.7748328448180757,1.4250105407895464,-1.4532795741807998,0.3816746537655627,0,0,1,0,0,1,0,0,0,0
0.48930663465583824,-0.9397470063075931,0.741387603841135,-1.8517337570813284,0,0,1,0,0,1,0,0,0,0
0.8995338605921871,1.0103819916421055,-1.2668604147849325,-0.5598590598576754,1,0,0,0,0,1,0,0,0,0
0.5672113899131166,1.1400769252954,-0.85709679665622,0.4682027026466733,0,1,0,0,0,1,0,0,0,0
0.8995338605921871,1.2247822432989572,-1.072972882447744,-0.40471680821774897,0,1,0,0,0,1,0,0,0,0
-2.0331037518114194,1.6448922302933204,-1.5976984220914237,0.9377977680303102,0,1,0,0,0,1,0,0,0,0
-2.96743036172941,0.42797589705251554,0.04015698873376523,0.8661892521534974,0,1,0,0,0,1,0,0,0,0
0.7748328448180757,0.384374765774373,-0.5336357146904792,0.3816746537655627,0,0,1,0,0,1,0,0,0,0
2.0744446087255772,0.3924920359049866,1.1070593519207448,0.15619936674212687,0,1,0,0,0,1,0,0,0,0
-0.1752784285930206,0.2861349357549178,-0.25879191568378795,-5.199337582605575,0,1,0,0,0,1,0,0,0,0
-0.23292993127648484,-0.7023154143045922,0.40471680821774897,1.3371270124444137,0,1,0,0,0,1,0,0,0,0
0.41290027487906894,0.9896968352818815,-0.9261763243026125,-0.14985263570524876,0,1,0,0,0,1,0,0,0,0
1.6844636845245362,0.07534534997376305,0.20337896614335013,0.36955818561240195,0,1,0,0,0,1,0,0,0,0
0.021329285143835856,-0.12578779918185587,0.8074289049225601,-0.908974922317965,0,1,0,0,0,1,0,0,0,0
0.8995338605921871,-0.583495835720468,-0.20978711012927295,-0.908974922317965,0,1,0,0,0,1,0,0,0,0
1.634746967913314,-0.6831778069051377,0.602943093848241,-1.934488838631409,1,0,0,0,0,1,0,0,0,0
-0.34415365894707195,-0.008782093827594135,0.058998939306142924,0.44453385635646675,0,1,0,0,0,1,0,0,0,0
-0.8302341575863221,-0.4417658421101638,0.9495472701112365,0.5235370133423165,1,0,0,0,0,1,0,0,0,0
-0.9261763243026125,-0.2200582033005009,0.715217795675016,-0.42797589705251554,0,1,0,0,0,1,0,0,0,0
-2.0331037518114194,-0.015055393207698465,-0.3268997056244447,-1.4979965988053379,0,1,0,0,0,1,0,0,0,0
-0.3979179193672613,1.072972882447743,-1.1694006645176926,1.4568958016032312,0,0,1,0,0,1,0,0,0,0
0.5672113899131166,2.5039390391018688,-2.3820359356400385,-0.8091681743595582,0,0,1,0,0,1,0,0,0,0
0.332198018703997,2.0067319022743617,-2.064345100326915,-0.04141260138064336,0,0,1,0,0,1,0,0,0,0
0.9774865599420667,0.006272884668573728,0.10936510116177109,0.2639845916795205,0,1,0,0,0,1,0,0,0,0
-0.2900581235443878,-0.02132928514383558,0.016310116285324017,0.09927374872396857,0,0,1,0,0,1,0,0,0,0
1.7502216171233853,-0.14351193520725253,0.31764959351109384,0.8661892521534974,0,0,1,0,0,1,0,0,0,0
0.25231085193165625,-1.5459273181166064,1.5976984220914237,1.5669896232638023,0,1,0,1,0,0,1,0,0,0
0.41290027487906894,-0.20337896614335013,0.3084265819180716,0.4307272992954577,0,1,0,0,0,1,0,0,0,0
0.25231085193165625,-0.4101694062052078,0.28221614706250825,-1.0422467418324088,0,1,0,0,0,1,0,0,0,0
0.8337809991251105,-0.2769978177670491,0.10936510116177109,-0.943656234951514,0,0,1,0,0,1,0,0,0,0
0.6410017876338546,-0.602943093848241,0.2174882951405546,0.2639845916795205,0,0,1,0,0,1,0,0,0,0
-0.6287243565705408,-0.8231716109385888,-0.12073125279186663,-1.2502418557878947,0,0,1,0,0,1,0,0,0,0
-1.0230032560702351,0.9979196589738004,-1.3716572255726536,0.4682027026466733,0,1,0,0,0,1,0,0,0,0
0.9774865599420667,-1.072972882447744,1.394511619528237,0.026348991391809306,0,0,1,0,0,1,0,0,0,0
-0.2900581235443878,-1.4215561053091323,0.3924920359049866,0.23292993127648456,0,0,1,0,0,1,0,0,0,0
0.7103655549160232,0.5063476573610789,-0.7714496755296383,0.12199509496959803,0,0,1,0,0,1,0,0,0,0
1.501860525408869,-0.4224827724521058,0.32822341801540306,0.15619936674212687,0,1,0,0,0,1,0,0,0,0
-0.9261763243026125,1.3912020553624096,-1.4045331071795468,-0.659601627607081,0,1,0,0,0,1,0,0,0,0
-1.0230032560702351,0.307111166190688,-0.29529600540403106,0.7513327030392748,0,1,0,0,0,1,0,0,0,0
-0.12705243342112585,0.384374765774373,-0.6074632209441388,0.4307272992954577,0,1,0,0,0,1,0,0,0,0
0.332198018703997,0.23292993127648456,-0.25879191568378795,-0.1043180970251652,0,0,1,0,0,1,0,0,0,0
-1.0230032560702351,1.437237043481932,-1.5057470057123412,1.7800054115256905,0,0,1,0,0,1,0,0,0,0
-0.9261763243026125,-0.86072523825827,0.9495472701112365,-0.13844353805389234,0,0,1,0,0,1,0,0,0,0
-0.9261763243026125,-0.6580429849889554,-0.005018295886876199,-0.924251562356628,0,1,0,0,0,1,0,0,0,0
-1.6541447865382133,0.41153445690731044,-0.5106307929450437,-0.3655314769729695,0,1,0,0,0,1,0,0,0,0
-0.8302341575863221,-1.4045331071795468,1.4496822521911643,-0.8753538882544654,0,1,0,0,0,1,0,0,0,0
0.332198018703997,2.0240857585817094,-1.9949709708277954,1.394511619528237,0,1,0,0,0,1,0,0,0,0
1.3432866315231822,0.5775565284075048,-0.9574536341270142,1.184446818906046,0,0,1,0,0,1,0,0,0,0
-1.7560546411295914,0.9714357539091456,-1.1281436452787637,0.026348991391809306,0,1,0,0,0,1,0,0,0,0
0.12705243342112585,-0.31369361093641385,-0.10936510116177109,0.6518243142461578,0,1,0,0,0,1,0,0,0,0
0.25231085193165625,-1.5712864975769105,1.2953625370248543,0.0012545690351250104,0,1,0,0,0,1,0,0,0,0
-2.5117912497307784,0.42797589705251554,-0.47802468927861064,0.39384741763566583,0,1,0,0,0,1,0,0,0,0
1.2696643851806635,-1.2529876254001933,1.556414571442308,-0.908974922317965,0,0,1,0,0,1,0,0,0,0
-0.2900581235443878,-0.1969791629904471,-0.3454850737197986,1.0082940609516675,0,0,1,0,0,1,0,0,0,0
1.3432866315231822,-0.20337896614335013,-0.037645951375149304,-1.3041214037998639,1,0,0,0,0,1,0,0,0,0
0.1842034490195002,0.09171191948527647,0.10936510116177109,0.7513327030392748,0,1,0,0,0,1,0,0,0,0
1.7502216171233853,0.3924920359049866,0.016310116285324017,0.5235370133423165,1,0,0,0,0,1,0,0,0,0
1.3432866315231822,1.5627214872223367,-1.6741857759106464,-0.032624572829381526,0,1,0,0,0,1,0,0,0,0
-0.8302341575863221,1.2420605724635014,-0.7430400101122806,0.6674190444558499,0,1,0,0,0,1,0,0,0,0
1.2696643851806635,-1.137677300665421,0.15746946013461435,-0.943656234951514,0,1,0,1,1,0,0,0,0,0
0.9774865599420667,-0.4822482148379233,0.4766187439234876,-0.4822482148379233,0,0,1,0,0,1,0,0,0,0
0.48930663465583824,-0.8126540791496972,1.2049354338870706,0.5760748876486934,0,1,0,0,0,1,0,0,0,0
0.9774865599420667,0.006272884668573728,-0.20978711012927295,-0.304481925592967,0,1,0,0,0,1,0,0,0,0
1.1187114396503328,-0.8995338605921868,0.15746946013461435,0.34548507371979836,0,1,0,0,0,1,0,0,0,0
0.021329285143835856,0.33883406866792753,-0.13971029888186212,0.1460475087974106,1,0,0,0,0,1,0,0,0,0
-0.033879835403491765,-0.17273101614570743,0.2992297324571835,-0.17400458122309548,0,1,0,0,0,1,0,0,0,0
0.07912030015842841,0.4403831045648587,-0.5206614945725153,2.4569039746458317,0,0,1,0,0,1,0,0,0,0
-0.0803788648229756,0.7168389528871789,-0.5745945104459379,-0.908974922317965,0,1,0,0,0,1,0,0,0,0
1.634746967913314,-1.3557611526861928,1.5509469711039527,-1.4979965988053379,1,0,0,0,0,0,0,0,1,0
1.3432866315231822,-0.551075993139237,0.33883406866792753,1.0465757410306638,0,0,1,0,0,1,0,0,0,0
-0.3979179193672613,-1.6395387799723165,1.1187114396503328,-0.39113737482256405,1,0,0,0,0,1,0,0,0,0
-1.0230032560702351,0.9495472701112365,-1.1047469132423209,1.394511619528237,0,1,0,0,0,1,0,0,0,0
-1.0230032560702351,-0.5365310368678038,0.5496162910697036,-0.010036718154949801,0,1,0,0,0,1,0,0,0,0
0.332198018703997,0.006272884668573728,-0.436239926210473,-0.010036718154949801,0,0,1,0,0,1,0,0,0,0
0.7103655549160232,0.7546642694731029,-0.9377977680303102,-0.010036718154949801,1,0,0,0,0,1,0,0,0,0
0.021329285143835856,0.8516751900941525,-1.0400895498007983,-0.38032564176363115,0,0,1,0,0,1,0,0,0,0
0.07912030015842841,0.7714496755296383,-0.8864494629456836,-0.06276962995222422,0,0,1,0,0,1,0,0,0,0
-0.34415365894707195,-0.03639052269320699,-0.4252277308747451,-0.7496700441538359,0,1,0,0,0,1,0,0,0,0
-1.349497642122869,0.5909490574270496,-1.061884134877072,0.49780907548583325,0,0,1,0,0,1,0,0,0,0
1.1187114396503328,0.08163755681937157,-0.24972140621486769,-1.8517337570813284,0,1,0,0,0,1,0,0,0,0
1.5712864975769105,-0.6927148969290063,0.5939395388892443,1.634746967913314,0,0,1,0,0,1,0,0,0,0
3.0899351529977506,0.06151263655249807,-0.6410017876338546,0.4682027026466733,0,0,1,0,0,1,0,0,0,0
0.9774865599420667,0.741387603841135,-0.39113737482256405,-0.778224906054856,1,0,0,0,0,1,0,0,0,0
0.12705243342112585,-0.4822482148379233,1.1070593519207448,-0.943656234951514,0,1,0,0,0,1,0,0,0,0
-0.23292993127648484,0.4403831045648587,-0.6210989280340984,0.23292993127648456,1,0,0,0,0,1,0,0,0,0
-0.5120605851503511,-0.12578779918185587,0.3084265819180716,1.634746967913314,0,0,1,0,0,1,0,0,0,0
-0.4528584793924642,-0.1359106806464805,0.22906445623598432,-1.3620783082806858,1,0,0,0,0,1,0,0,0,0
-0.5716375251650858,-0.7023154143045922,0.15746946013461435,0.5894557978497783,0,0,1,0,0,1,0,0,0,0
1.501860525408869,0.307111166190688,-0.49638951717942453,0.06402672253786497,0,1,0,0,0,1,0,0,0,0
-1.0230032560702351,0.4514688766453592,-0.5336357146904792,1.6022103183576315,0,1,0,0,0,1,0,0,0,0
-0.6815943390528618,0.6302538248871072,-0.01881964145130391,-0.6456307492759821,1,0,0,0,0,1,0,0,0,0
0.8995338605921871,-1.0400895498007983,0.8214123849032883,0.15619936674212687,0,0,1,0,0,1,0,0,0,0
-1.7560546411295914,1.4979965988053374,-1.4979965988053379,-0.2200582033005009,0,1,0,0,0,1,0,0,0,0
0.5672113899131166,0.9614293430232357,-0.7430400101122806,-1.8517337570813284,0,1,0,0,0,1,0,0,0,0
-0.23292993127648484,-2.2599441367510034,1.9105995981591772,0.6975071194373863,0,1,0,0,0,1,0,0,0,0
0.6410017876338546,-0.14351193520725253,0.005018295886876199,0.4170023666077758,0,1,0,0,0,1,0,0,0,0
-0.23292993127648484,-0.18931001061841743,-0.21877306861158433,0.44453385635646675,0,1,0,0,0,1,0,0,0,0
0.48930663465583824,-0.21106976491595747,-0.09927374872396871,-1.5799683530411253,0,1,0,0,0,1,0,0,0,0
1.1187114396503328,-0.03639052269320699,-0.10936510116177109,-2.00423357987982,0,0,1,0,0,1,0,0,0,0
-0.7430400101122806,0.9614293430232357,-0.9261763243026125,-0.39113737482256405,0,1,0,0,0,1,0,0,0,0
0.07912030015842841,1.3846282582878238,-1.3402004659340858,2.03310375181142,1,0,0,0,0,1,0,0,0,0
1.2696643851806635,-0.050203829430400866,0.15746946013461435,0.1982584699798983,0,1,0,0,0,1,0,0,0,0
0.7103655549160232,1.7716816238321607,-1.8517337570813284,-0.04141260138064336,0,1,0,0,0,1,0,0,0,0
0.1842034490195002,0.6784325172268452,-0.8196556973718009,-0.24325507030852359,0,1,0,0,0,1,0,0,0,0
-0.1752784285930206,-0.1498526357052489,0.42522773087474475,0.8480746535481313,0,1,0,0,0,1,0,0,0,0
0.7103655549160232,0.1485840216958501,0.07157147317761998,0.9534930016811656,0,1,0,0,0,1,0,0,0,0
1.3432866315231822,1.3494976421228684,-1.4354772341828732,-0.010036718154949801,0,1,0,0,0,1,0,0,0,0
1.634746967913314,0.6074632209441388,-0.6074632209441388,0.33352404954762194,0,0,1,0,0,1,0,0,0,0
0.41290027487906894,1.0103819916421055,-1.053106263987631,-1.5799683530411253,0,1,0,0,0,1,0,0,0,0
-0.23292993127648484,-0.015055393207698465,0.670557440622858,1.368450292253209,0,1,0,0,0,1,0,0,0,0
0.9774865599420667,0.9979196589738004,-1.0819397980292533,-0.7055299818373915,0,1,0,0,0,1,0,0,0,0
0.1842034490195002,-1.0509244426943407,1.225942748902993,0.2536062084064879,0,0,1,0,0,1,0,0,0,0
0.5672113899131166,0.7987689042511946,-0.8480746535481313,-0.8091681743595582,0,1,0,0,0,1,0,0,0,0
0.8337809991251105,0.5293010943086739,-0.85709679665622,-0.38032564176363115,0,0,1,0,0,1,0,0,0,0
-0.9261763243026125,0.23292993127648456,-0.38032564176363115,0.7663914083131549,0,1,0,0,0,1,0,0,0,0
-0.5120605851503511,-1.3813636807162488,1.6741857759106455,-1.7219140740079046,0,0,1,0,0,1,0,0,0,0
0.8337809991251105,-0.965420306912084,1.3159578561183756,-1.4979965988053379,0,1,0,0,0,1,0,0,0,0
1.7502216171233853,1.9668047847931827,-1.7523824337276313,0.7380888474045285,0,1,0,0,0,1,0,0,0,0
-0.12705243342112585,0.802225683044881,-0.5206614945725153,1.6640817375143429,0,1,0,0,0,1,0,0,0,0
-1.5542696066845807,0.6440862293312933,-0.7249732056113146,-0.5879638515001888,0,0,1,0,0,1,0,0,0,0
-0.23292993127648484,-1.280981397513278,0.4376201502677811,-1.2502418557878947,0,0,1,0,0,1,0,0,0,0
0.48930663465583824,0.700710850021912,-0.7007108500219121,-0.8409063506463136,1,0,0,0,0,1,0,0,0,0
1.401176963756683,-0.3816746537655627,0.04015698873376523,-1.059682011223806,0,1,0,0,0,1,0,0,0,0
